"Date","Price","Open","High","Low","Change %"
"Apr 21, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 20, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 19, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 18, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 17, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 14, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 13, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 12, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 11, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 10, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 07, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 06, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 05, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 04, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 03, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 31, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 30, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 29, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 28, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 27, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 24, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 23, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 22, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 21, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 20, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 17, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 16, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 15, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 14, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 13, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 10, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 09, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 08, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 07, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 06, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 03, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 02, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 01, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 28, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 27, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 24, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 23, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 22, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 21, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 17, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 16, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 15, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 14, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 13, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 10, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 09, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 08, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 07, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 06, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 03, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 02, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 01, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 31, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 30, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 27, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 26, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 25, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 24, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 23, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 20, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 19, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 18, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 17, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 13, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 12, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 11, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 10, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 09, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 06, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 05, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 04, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 03, 1989","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 30, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 30, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 17, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 10, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 03, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 31, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 24, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 17, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 03, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 30, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Sep 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 31, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 30, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 24, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 17, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 10, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 03, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Aug 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jul 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 30, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 24, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 17, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 10, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 03, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jun 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 31, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 24, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 17, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 10, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 03, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"May 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Apr 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 31, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 30, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 24, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 17, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 10, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 03, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Mar 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 24, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 23, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 18, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 17, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 16, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 10, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 09, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 03, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 02, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Feb 01, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 29, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 28, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 27, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 26, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 25, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 22, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 21, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 20, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 19, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 15, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 14, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 13, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 12, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 11, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 08, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 07, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 06, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 05, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Jan 04, 1988","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 31, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 30, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 29, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 28, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 24, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 23, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 22, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 21, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 18, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 17, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 16, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 15, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 14, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 11, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 10, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 09, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 08, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 07, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 04, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 03, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 02, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Dec 01, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 30, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 27, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 25, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 24, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 23, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 20, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 19, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 18, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 17, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 16, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 13, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 12, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 10, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 09, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 06, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 05, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 04, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 03, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Nov 02, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
"Oct 30, 1987","3.7314","3.7314","3.7314","3.7314","0.00%"
